City,District,Street,Price,Price_per_m,Area,Room number,Start date,Scraping date,Listing url,Floor,Floors number,Days difference
Poznań  ,Nowe Miasto,Wołkowyska,515 000,13 686,37,2,2024-04-23,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wolkowyska/ob/34372643,1,5,240
Poznań  ,Podolany,Podolany,540 000,8 517,63,4,2024-07-19,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-podolany/ob/35250721,4,4,153
Poznań  ,Piątkowo,Os. Jana III Sobieskiego,569 000,8 947,63,3,2024-10-09,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-jana-iii-sobieskiego/ob/37519731,3,3,71
Poznań  ,Grunwald Południe,Jugosłowiańska,569 000,9 075,62,3,2024-09-26,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-jugoslowianska/ob/37268399,6,11,84
Poznań  ,Piątkowo,Osiedle Bolesława Chrobrego,569 000,9 075,62,3,2023-11-28,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-osiedle-boleslawa-chrobrego/ob/32625605,3,10,387
Poznań  ,Piątkowo,Piątkowo,619 900,9 824,63,3,2024-06-22,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-os-boleslawa-smialego/ob/34973173,1,4,180
Poznań  ,Piątkowo,Piątkowo,619 900,9 840,63,3,2024-05-08,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-os-smialego/ob/34506797,1,4,225
Poznań  ,Grunwald,Świerzawska,629 000,13 524,46,2,2024-10-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-swierzawska/ob/37377397,9,9,78
Poznań  ,Piątkowo,Rubież,669 000,10 602,63,3,2024-07-29,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-os-stefana-batorego/ob/38325701,4,4,143
Poznań  ,Grunwald,Władysława Nehringa,680 250,6 751,100,2,2024-09-26,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wladyslawa-nehringa/ob/37269095,2,2,84
Poznań  ,Stare Miasto,Bolesława Krysiewicza,690 000,9 274,74,3,2024-09-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-boleslawa-smialego/ob/36804669,9,11,108
Poznań  ,Grunwald,Heweliusza,699 999,13 672,51,3,2024-05-21,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-heweliusza/ob/34644565,0,4,212
Poznań  ,Stare Miasto,Stare Miasto,702 468,15 800,44,2,2024-07-11,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto/ob/35173109,2,6,161
Poznań  ,Strzeszyn,Augusta Emila Fieldorfa,720 000,12 350,58,3,2024-08-27,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-strzeszyn-augusta-emila-fieldorfa/ob/36693267,1,4,114
Poznań  ,Wilda,Dolna Wilda,795 000,10 743,74,3,2024-08-22,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-dolna-wilda/ob/38243143,1,1,119
Poznań  ,Piątkowo,Piątkowo,834 000,15 348,54,3,2024-06-21,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo/ob/34995263,1,4,181
Poznań  ,Łazarz,Głogowska,849 999,10 035,84,3,2024-08-19,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-glogowska/ob/36565247,3,4,122
Poznań  ,Centrum,Centrum,1 502 000,9 447,159,7,2024-06-28,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-centrum-ulica-mlynska/ob/35039241,3,4,174
Poznań  ,Podolany,Strzeszyńska,430 703,10 717,40,2,2024-10-23,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-podolany-strzeszynska/ob/37793279,1,5,57
Poznań  ,Winogrady,Przyjaźni Polsko-Węgierskiej,495 000,9 252,53,3,2024-09-09,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady-przyjazni/ob/36958487,4,4,101
Poznań  ,Nieznana,Poznań,499 999,9 601,52,3,2024-09-09,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan/ob/36959385,3,8,101
Poznań  ,Nieznana,Poznań,515 000,9 608,53,2,2024-08-28,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan/ob/36716981,0,4,113
Poznań  ,Grunwald Południe,Promienista,515 000,10 797,47,2,2024-03-13,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-promienista/ob/36906713,1,4,281
Poznań  ,Centrum,Garbary,550 000,11 912,46,2,2024-08-08,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-centrum-garbary/ob/36387415,4,5,133
Poznań  ,Jeżyce,Jeżyce,560 000,12 174,46,2,2024-07-31,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce/ob/35352485,4,4,141
Poznań  ,Grunwald,Husarska,578 000,9 617,60,4,2024-09-16,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-husarska/ob/38274863,4,4,94
Poznań  ,Naramowice,Sarmacka,629 000,9 828,64,4,2024-04-18,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-naramowice-sarmacka/ob/34320653,2,4,245
Poznań  ,Wilda,Antoniego Kosińskiego,630 000,13 780,45,2,2024-07-31,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-kosinskiego/ob/38394747,4,6,141
Poznań  ,Jeżyce,Stanisława Staszica,640 000,10 087,63,2,2024-06-19,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-os-stanislawa-staszica/ob/34937015,2,3,183
Poznań  ,Łazarz,Hetmańska,749 000,8 860,84,4,2024-06-04,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-hetmanska/ob/34778617,0,4,198
Poznań  ,Łazarz,Głogowska,899 000,8 990,100,4,2024-06-10,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-glogowska/ob/34835467,2,4,192
Poznań  ,Wilda,Wilda,995 000,11 068,89,3,2024-09-23,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda/ob/37204049,2,4,87
Poznań  ,Nowe Miasto,Słupecka,2 300 000,9 696,237,11,2023-05-17,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-slupecka/ob/30479851,1,2,582
Poznań  ,Jeżyce,Polna,399 000,14 905,26,2,2024-08-14,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-polna/ob/36486709,0,5,127
Poznań  ,Winogrady,Os. Zwycięstwa,455 000,9 681,47,2,2024-12-04,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady-zwyciestwa/ob/38537169,13,15,15
Poznań  ,Naramowice,Naramowice,480 000,13 415,35,2,2024-07-29,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-naramowice/ob/38160829,4,4,143
Poznań  ,Jeżyce,Polna,545 000,11 082,49,2,2024-07-16,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-polna/ob/35219149,0,3,156
Poznań  ,Naramowice,Naramowice,565 000,10 865,52,3,2024-08-24,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-naramowice/ob/37388297,0,4,117
Poznań  ,Grunwald,Jugosłowiańska,569 000,9 075,62,3,2024-09-26,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-jugoslowianska/ob/37266493,6,11,84
Poznań  ,Łazarz,Emilii Sczanieckiej,569 000,9 282,61,2,2024-07-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-sczanieckiej/ob/36792557,0,2,170
Poznań  ,Rataje,Orła Białego,579 000,9 005,64,3,2024-09-10,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-orla-bialego/ob/36974465,2,10,100
Poznań  ,Rataje,Osiedle Armii Krajowej,590 000,9 641,61,4,2024-11-05,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-os-armii-krajowej/ob/38012669,1,4,44
Poznań  ,Jeżyce,Franklina Roosevelta,590 000,12 826,46,2,2024-07-28,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-franklina-roosevelta/ob/35327839,4,4,144
Poznań  ,Grunwald,Edmunda Calliera,599 000,9 298,64,3,2024-10-04,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-edmunda-calliera/ob/37439025,1,3,76
Poznań  ,Rataje,Unii Lubelskiej,636 433,9 776,65,4,2024-11-27,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-unii-lubelskiej/ob/38396861,1,5,22
Poznań  ,Wilda,Dolna Wilda,699 000,9 031,77,3,2024-09-23,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-dolna-wilda/ob/38607709,3,4,87
Poznań  ,Wilda,Wilda,732 054,10 200,71,4,2024-07-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda/ob/35079219,2,5,170
Poznań  ,Nowe Miasto,Folwarczna,749 000,11 833,63,3,2024-07-07,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-folwarczna/ob/35127341,3,6,165
Poznań  ,Grunwald,Jugosłowiańska,750 000,10 190,73,3,2024-08-01,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-jugoslowianska/ob/35429809,11,11,140
Poznań  ,Dębiec,Czeremchowa,769 000,11 493,66,3,2024-05-20,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-debiec-czeremchowa/ob/34629045,1,4,213
Poznań  ,Piątkowo,Osiedle Bolesława Chrobrego,799 000,9 489,84,4,2024-10-16,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-os-boleslawa-chrobrego/ob/37654909,7,10,64
Poznań  ,Łazarz,Gąsiorowskich,830 000,13 654,60,3,2024-11-20,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-gasiorowskich/ob/38275663,1,6,29
Poznań  ,Winogrady,Wilczak,845 000,14 420,58,3,2024-08-01,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady-wilczak/ob/35571347,4,5,140
Poznań  ,Łazarz,Głogowska,849 000,8 584,98,5,2022-07-21,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-glogowska/ob/27137113,1,4,882
Poznań  ,Grunwald,Górczyńska,850 000,11 130,76,3,2024-10-08,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-gorczynska/ob/37501129,10,11,72
Poznań  ,Wilda,Dąbrówki,1 249 000,13 832,90,3,2023-11-23,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-dabrowki/ob/32577545,3,5,392
Poznań  ,Grunwald,Świetlana,400 000,8 641,46,2,2023-09-09,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-swietlana/ob/31731997,2,2,467
Poznań  ,Grunwald,Świetlana,450 000,9 984,45,2,2023-08-26,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-swietlana/ob/31573987,1,2,481
Poznań  ,Grunwald,Józefa Strusia,465 000,9 118,51,2,2024-07-22,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jozefa-strusia/ob/35271305,4,5,150
Poznań  ,Ogrody,Szpitalna,480 000,9 581,50,2,2024-09-11,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-ogrody-szpitalna/ob/36977461,3,4,99
Poznań  ,Rataje,Os. Stare Żegrze,510 000,10 991,46,2,2024-09-10,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-os-stare-zegrze/ob/36975183,1,4,100
Poznań  ,Piątkowo,Bolesława Śmiałego,520 000,9 830,52,2,2024-08-13,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-boleslawa-smialego/ob/36463861,3,4,128
Poznań  ,Piątkowo,Piątkowo,549 000,11 204,49,2,2024-10-28,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-babimojska/oi/37883433,8,11,52
Poznań  ,Piątkowo,Bolesława Chrobrego,629 000,9 984,63,3,2024-09-16,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-boleslawa-chrobrego/ob/37072195,1,10,94
Poznań  ,Grunwald,Heweliusza,649 000,10 285,63,3,2024-09-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-jana-heweliusza/ob/36809303,0,4,108
Poznań  ,Centrum,Długa,650 000,4 871,133,8,2024-06-18,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-centrum-dluga/ob/34925061,5,5,184
Poznań  ,Jeżyce,św. Wawrzyńca,660 000,12 213,54,2,2024-10-23,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-sw-wawrzynca/ob/37793389,0,5,57
Poznań  ,Grunwald,Smardzewska,768 000,12 190,63,3,2024-09-07,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-smardzewska/ob/36909753,3,3,103
Poznań  ,Piątkowo,Stefana Batorego,955 000,10 042,95,4,2023-12-14,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-stefana-batorego/ob/32780223,3,4,371
Poznań  ,Centrum,Centrum,995 000,11 068,89,3,2024-10-14,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-centrum/ob/37610195,2,4,66
Poznań  ,Wilda,Dezyderego Chłapowskiego,1 190 000,12 180,97,3,2024-08-06,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-dezyderego-chlapowskiego/ob/36348013,3,5,135
Poznań  ,Piątkowo,Zygmunta Wojciechowskiego,1 339 000,18 095,74,3,2024-08-21,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-zygmunta-wojciechowskiego/ob/36593205,14,15,120
Poznań  ,Wilda,św. Szczepana,379 000,6 113,62,4,2024-09-26,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-sw-szczepana/ob/37269451,0,1,84
Poznań  ,Jeżyce,Polna,399 000,14 905,26,2,2024-09-11,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-polna/ob/36993163,0,3,99
Poznań  ,Rataje,Rataje,420 000,9 691,43,2,2024-11-19,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-os-piastowskie/ob/38258589,2,10,30
Poznań  ,Nieznana,Poznań,460 000,8 897,51,2,2024-08-09,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan/ob/36409781,2,2,132
Poznań  ,Rataje,Osiedle Stare Żegrze,460 000,9 914,46,2,2024-07-23,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-stare-zegrze/ob/35284567,2,3,149
Poznań  ,Stare Miasto,Piekary,489 000,24 548,19,1,2024-10-24,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-piekary/ob/37809987,3,5,56
Poznań  ,Łazarz,Floriana Stablewskiego,579 000,12 136,47,2,2024-05-24,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-floriana-stablewskiego/ob/34684693,1,3,209
Poznań  ,Piątkowo,Piątkowo,590 000,9 410,62,3,2024-06-19,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo/ob/34938387,3,10,183
Poznań  ,Naramowice,Bratumiły,599 000,9 381,63,3,2024-06-07,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-naramowice-bratumily/ob/34818533,1,4,195
Poznań  ,Rataje,Osiedle Polan,689 000,9 311,74,4,2024-09-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-polan/ob/36838779,2,2,107
Poznań  ,Starołęka,Starołęka,750 000,10 135,74,4,2024-07-30,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-staroleka-minikowo-marlewo/ob/38160839,4,8,142
Poznań  ,Jeżyce,Zofii Nałkowskiej,1 100 000,19 469,56,3,2024-08-22,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-zofii-nalkowskiej/ob/36625175,2,10,119
Poznań  ,Centrum,Garbary,2 200 000,8 533,257,8,2024-08-01,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-centrum-garbary/ob/38160857,1,5,140
Poznań  ,Sołacz,Maczka,329 000,11 750,28,1,2024-08-27,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-solacz-gen-st-maczka/ob/36693793,5,10,114
Poznań  ,Grunwald,Przepiórcza,369 000,12 889,28,1,2024-11-17,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-przepiorcza/oi/38233861,2,2,32
Poznań  ,Winogrady,Przyjaźni Polsko-Węgierskiej,495 000,9 252,53,3,2024-09-25,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady-przyjazni/ob/37242567,4,4,85
Poznań  ,Jeżyce,Stanisława Przybyszewskiego,514 900,9 033,57,2,2024-09-18,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-przybyszewskiego/ob/37108167,3,3,92
Poznań  ,Żegrze,Falista,559 000,8 470,66,3,2024-08-04,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-zegrze-falista/ob/36217415,3,8,137
Poznań  ,Piątkowo,Władysława Jagiełły,594 900,10 816,55,3,2024-03-28,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-wladyslawa-jagielly/ob/35183881,0,4,266
Poznań  ,Stare Miasto,Rybaki,615 000,10 786,57,2,2024-07-26,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-rybaki/ob/35314647,0,4,146
Poznań  ,Piątkowo,Os. Batorego,617 000,10 115,61,3,2024-08-30,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-os-batorego/ob/36764053,3,4,111
Poznań  ,Zawady,Smolna,775 000,12 688,61,3,2024-05-20,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-ostrow-tumski-srodka-zawady-komandoria-smolna/ob/34622369,0,6,213
Poznań  ,Jeżyce,Zygmunta Krasińskiego,780 000,10 008,77,1,2024-02-11,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-zygmunta-krasinskiego/ob/33324023,4,4,312
Poznań  ,Warszawskie,Słupecka,797 000,10 000,79,2,2023-10-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-warszawskie-pomet-maltanskie-slupecka/ob/31990575,1,2,444
Poznań  ,Łazarz,Antoniego Małeckiego,799 000,9 580,83,4,2024-09-23,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-maleckiego/ob/37204075,1,3,87
Poznań  ,Jeżyce,Zygmunta Krasińskiego,825 000,10 585,77,3,2024-01-26,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-zygmunta-krasinskiego/ob/33167693,3,3,328
Poznań  ,Łazarz,Śniadeckich,849 000,8 584,98,5,2022-07-21,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-sniadeckich/ob/27137115,1,4,882
Poznań  ,Centrum,Garbary,1 158 000,8 901,130,4,2024-07-29,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-centrum-garbary/ob/37387401,2,4,143
Poznań  ,Łazarz,Jana Matejki,1 395 000,13 631,102,4,2023-11-09,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-matejki/ob/32432815,1,3,406
Poznań  ,Grunwald,Grunwaldzka,460 000,8 364,55,2,2024-06-12,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-grunwaldzka/ob/34860877,0,4,190
Poznań  ,Winogrady,Osiedle Wichrowe Wzgórze,469 000,9 979,47,3,2024-09-30,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady-wichrowe-wzgorze/ob/38521071,2,4,80
Poznań  ,Naramowice,Naramowice,470 000,13 056,36,2,2023-05-19,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-naramowice/ob/38160775,3,4,580
Poznań  ,Jeżyce,Bukowska,490 000,10 187,48,2,2024-02-28,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-bukowska/ob/33512577,2,3,295
Poznań  ,Winogrady,Os. Wichrowe Wzgórze,520 000,11 111,46,2,2024-02-15,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady-wichrowe-wzgorze/ob/33368277,6,6,308
Poznań  ,Winiary,Błękitna,569 000,11 267,50,2,2024-10-23,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winiary-blekitna/ob/37793387,0,3,57
Poznań  ,Stare Miasto,Za Bramką,592 000,19 525,30,2,2024-10-17,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-za-bramka/ob/37677947,3,4,63
Poznań  ,Wilda,Wilda,635 000,8 988,70,3,2024-10-30,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda/ob/37907933,3,6,50
Poznań  ,Łazarz,Józefa Chełmońskiego,760 000,14 568,52,1,2024-08-19,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-jozefa-chelmonskiego/ob/36551107,2,5,122
Poznań  ,Grunwald,Andrzeja i Władysława Niegolewskich,890 000,6 742,132,5,2024-11-07,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-niegolewskich-andrzeja-i-wladyslawa/ob/38059585,1,4,42
Poznań  ,Jeżyce,Jeżyce,899 000,8 883,101,5,2024-09-23,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce/ob/37204069,1,3,87
Poznań  ,Łazarz,Głogowska,920 000,9 209,99,5,2024-07-30,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-glogowska/ob/38160843,3,4,142
Poznań  ,Wilda,Jana Umińskiego,1 799 000,18 338,98,2,2023-01-10,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-jana-spychalskiego/ob/29140655,2,4,709
Poznań  ,Winogrady,Hawelańska,487 000,12 500,38,2,2024-07-24,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady-hawelanska/ob/35297495,1,11,148
Poznań  ,Rataje,Rataje,499 000,10 396,48,3,2024-08-19,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-os-armii-krajowej-z-wyposazeniem/ob/36549987,0,4,122
Poznań  ,Nowe Miasto,Sucha,510 000,11 087,46,3,2024-08-07,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-sucha/ob/36364915,0,4,134
Poznań  ,Nieznana,Poznań,550 000,11 224,49,2,2024-09-20,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-czarna-rola-21d-lok/ob/37147565,0,1,90
Poznań  ,Rataje,Rataje,619 000,9 672,64,3,2024-07-28,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje/ob/35327549,3,3,144
Poznań  ,Winogrady,Hawelańska,1 550 380,13 000,119,4,2024-07-24,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady-hawelanska/ob/35297501,10,11,148
Poznań  ,Centrum,Gwarna,299 000,8 543,35,2,2024-06-20,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-centrum-gwarna/ob/34951431,2,7,182
Poznań  ,Grunwald,Głogowska,330 000,9 970,33,1,2024-07-26,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-glogowska/ob/35313861,0,2,146
Poznań  ,Wilda,Wilda,375 000,11 867,31,1,2024-11-23,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-dolna-wilda/oi/38338569,1,6,26
Poznań  ,Wilda,28 Czerwca 1956 r.,485 000,7 623,63,3,2024-01-11,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-28-czerwca-1956-r/ob/33018763,0,3,343
Poznań  ,Nieznana,Poznań,495 000,15 469,32,2,2024-10-30,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan/ob/37910467,1,4,50
Poznań  ,Wilda,28 Czerwca 1956 r.,498 000,11 161,44,2,2024-06-26,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-28-czerwca/ob/35006601,3,3,176
Poznań  ,Śródka,Rynek Śródecki,499 000,14 257,35,2,2024-09-19,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-ostrow-tumski-srodka-zawady-komandoria-rynek-srodecki/ob/37131967,1,4,91
Poznań  ,Nowe Miasto,Os. Stare Żegrze,520 000,8 609,60,3,2024-03-14,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-zegrze/ob/33750421,3,4,280
Poznań  ,Stare Miasto,Gwarna,579 000,7 505,77,3,2024-04-30,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-gwarna/ob/34439009,1,6,233
Poznań  ,Rataje,Rataje,588 000,9 046,65,3,2024-06-18,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-tysiaclecia-niski-blok-wspolnota/ob/34919851,3,4,184
Poznań  ,Rataje,Rataje,589 000,10 907,54,3,2024-07-08,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-piastowskie-po-remoncie/ob/35131745,6,16,164
Poznań  ,Stare Miasto,Os. Wichrowe Wzgórze,590 000,10 442,56,3,2024-06-13,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wichrowe-wzgorze/ob/34878615,3,4,189
Poznań  ,Stare Miasto,Garbary,590 000,9 119,64,2,2024-04-17,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-garbary/ob/34313119,4,5,246
Poznań  ,Rataje,Os. Rusa,655 000,8 312,78,3,2024-01-25,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-rusa/ob/33155875,11,16,329
Poznań  ,Grunwald,Józefa Sowińskiego,699 000,6 712,104,6,2024-10-23,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-sowinskiego-jozefa/ob/37793489,0,1,57
Poznań  ,Jeżyce,ks. Wawrzyniaka,700 000,8 883,78,5,2024-03-05,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-ks-wawrzyniaka/ob/37952155,3,3,289
Poznań  ,Grunwald,Rembertowska,719 000,14 266,50,2,2024-04-18,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-rembertowska/ob/34324081,4,4,245
Poznań  ,Grunwald,Jana Keplera,869 900,11 787,73,4,2024-05-06,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-keplera/ob/35184055,10,11,227
